month,hot_tub,pool,month,city,host_type,bedrooms,bathrooms,guests,revenue,openness,occupancy,nightly_rate,lead_time,length_stay
2021-08,1,0,2019-3,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-4,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-5,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,1,2019-8,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,4.0,3.0,8.0,8417.160156,31.0,0.258064516,581.2137443249999,60.0,8.0
2021-08,1,0,2019-10,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-11,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-12,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,4.0,3.0,8.0,12699.394811324999,28.5,0.714285714,581.2137443249999,61.420509736902886,5.0
2021-08,1,0,2019-3,Big Bear Lake,Professionals,4.0,3.0,8.0,3157.680054,31.0,0.096774194,581.2137443249999,61.420509736902886,3.0
2021-08,0,0,2019-4,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-6,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-8,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,4.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-1,Big Bear Lake,Professionals,3.0,1.0,6.0,3380.579956,30.0,0.4,281.7149963,20.55555556,1.333333333
2021-08,1,1,2019-10,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-11,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-12,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,3.0,1.0,6.0,2886.629944,28.5,0.36,320.7366604,61.420509736902886,4.5
2021-08,0,0,2019-3,Big Bear Lake,Professionals,3.0,1.0,6.0,936.8799744,31.0,0.096774194,312.2933248,61.420509736902886,3.0
2021-08,1,0,2019-4,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-5,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,1,2019-8,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,3.0,1.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,9.0,4711.360107,31.0,0.387096774,392.6133423,60.0,9.195185360864706
2021-08,0,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,9.0,2562.55011,28.5,1.0,284.72779,30.968203896761153,4.749502715945883
2021-08,1,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,9.0,11432.46021,28.5,1.0,408.3021502,30.968203896761153,4.749502715945883
2021-08,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,9.0,11962.35028,31.0,1.0,385.8822671,30.968203896761153,4.749502715945883
2021-08,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,9.0,8428.500366,30.0,1.0,280.9500122,30.968203896761153,4.749502715945883
2021-08,1,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,9.0,8929.450378,31.0,1.0,288.0467864,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,9.0,8428.500366,30.0,1.0,280.9500122,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,9.0,10997.40033,31.0,1.0,354.7548493,30.968203896761153,4.749502715945883
2021-08,0,1,2019-8,Big Bear Lake,Professionals,3.0,2.0,9.0,10868.43036,31.0,1.0,350.5945277,30.968203896761153,4.749502715945883
2021-08,1,1,2019-9,Big Bear Lake,Professionals,3.0,2.0,9.0,8824.480347,30.0,1.0,294.1493449,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,6.0,3032.609924,31.0,0.322580645,303.2609924,31.0,5.0
2021-08,0,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-12,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,6.0,5979.239929,28.5,0.642857143,332.1799961,61.420509736902886,3.333333333
2021-08,0,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,6.0,1580.799957,31.0,0.161290323,316.1599915,61.420509736902886,3.0
2021-08,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-8,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-1,Big Bear Lake,Professionals,3.0,2.0,6.0,2511.639984,31.0,0.290322581,279.0711093,22.0,1.5
2021-08,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-12,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,6.0,1265.839966,28.5,0.142857143,316.4599915,45.0,2.0
2021-08,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-8,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,4.0,2.0,11.0,7535.160034,31.0,0.451612903,538.2257167,56.5,9.195185360864706
2021-08,0,0,2019-10,Big Bear Lake,Professionals,4.0,2.0,11.0,4807.400146,28.5,1.0,400.6166789,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,4.0,2.0,11.0,12699.394811324999,28.5,1.0,556.0085711,30.968203896761153,4.749502715945883
2021-08,1,1,2019-3,Big Bear Lake,Professionals,4.0,2.0,11.0,12699.394811324999,31.0,1.0,528.0367766,30.968203896761153,4.749502715945883
2021-08,0,0,2019-4,Big Bear Lake,Professionals,4.0,2.0,11.0,11758.50037,30.0,1.0,391.9500122,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,4.0,2.0,11.0,12540.45038,31.0,1.0,404.5306574,30.968203896761153,4.749502715945883
2021-08,1,0,2019-6,Big Bear Lake,Professionals,4.0,2.0,11.0,11758.50037,30.0,1.0,391.9500122,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,4.0,2.0,11.0,12699.394811324999,31.0,1.0,496.4609749,30.968203896761153,4.749502715945883
2021-08,0,0,2019-8,Big Bear Lake,Professionals,4.0,2.0,11.0,12699.394811324999,31.0,1.0,490.3983962,30.968203896761153,4.749502715945883
2021-08,1,1,2019-9,Big Bear Lake,Professionals,4.0,2.0,11.0,12332.48035,30.0,1.0,411.0826782,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,8.0,2936.609985,31.0,0.290322581,326.2899984,15.55555556,1.0
2021-08,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-12,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,8.0,2783.660065,28.5,0.25,397.6657235,61.420509736902886,2.333333333
2021-08,0,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-8,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,1,2019-9,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,6.0,1248.850037,31.0,0.096774194,416.2833455,61.420509736902886,1.5
2021-08,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,6.0,595.9199829,31.0,0.064516129,297.9599915,61.420509736902886,2.0
2021-08,0,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-12,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,6.0,2017.750061,28.5,0.2,403.5500122,61.420509736902886,2.5
2021-08,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-6,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,1,2019-8,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,6.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,4.0,4.0,11.0,6407.159912,31.0,0.387096774,533.9299927,60.0,9.195185360864706
2021-08,1,0,2019-10,Big Bear Lake,Professionals,4.0,4.0,11.0,4388.340027,28.5,1.0,398.9400024,61.420509736902886,1.0
2021-08,1,0,2019-2,Big Bear Lake,Professionals,4.0,4.0,11.0,12699.394811324999,28.5,1.0,555.9985613,30.968203896761153,4.749502715945883
2021-08,1,0,2019-3,Big Bear Lake,Professionals,4.0,4.0,11.0,12699.394811324999,31.0,1.0,528.0267669,30.968203896761153,4.749502715945883
2021-08,0,0,2019-4,Big Bear Lake,Professionals,4.0,4.0,11.0,11758.20007,30.0,1.0,391.9400024,30.968203896761153,4.749502715945883
2021-08,1,0,2019-5,Big Bear Lake,Professionals,4.0,4.0,11.0,12462.14008,31.0,1.0,402.0045186,30.968203896761153,4.749502715945883
2021-08,1,0,2019-6,Big Bear Lake,Professionals,4.0,4.0,11.0,11758.20007,30.0,1.0,391.9400024,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,4.0,4.0,11.0,12699.394811324999,31.0,1.0,496.4525796,30.968203896761153,4.749502715945883
2021-08,0,0,2019-8,Big Bear Lake,Professionals,4.0,4.0,11.0,12699.394811324999,31.0,1.0,490.3883864,30.968203896761153,4.749502715945883
2021-08,1,0,2019-9,Big Bear Lake,Professionals,4.0,4.0,11.0,12332.18005,30.0,1.0,411.0726685,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,8.0,3724.519958,29.0,0.413793103,310.3766632,29.25,1.5
2021-08,0,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-12,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,8.0,4345.490051,28.5,0.357142857,434.5490051,61.420509736902886,2.5
2021-08,1,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-8,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-1,Big Bear Lake,Professionals,4.0,3.0,12.0,9175.919922,28.5,0.392857143,581.2137443249999,27.5,2.0
2021-08,0,0,2019-10,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-11,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-12,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-2,Big Bear Lake,Professionals,4.0,3.0,12.0,4539.460083,28.5,0.178571429,581.2137443249999,61.420509736902886,2.5
2021-08,0,0,2019-3,Big Bear Lake,Professionals,4.0,3.0,12.0,3699.560059,31.0,0.129032258,581.2137443249999,61.420509736902886,2.0
2021-08,1,0,2019-4,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-8,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-9,Big Bear Lake,Professionals,4.0,3.0,12.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-1,Big Bear Lake,Professionals,3.0,2.0,7.0,2677.649994,31.0,0.258064516,334.7062492,10.71428571,1.142857143
2021-08,1,0,2019-10,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-11,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-12,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-2,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,28.5,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-3,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-4,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-6,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,1,2019-8,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,3.0,2.0,7.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,4.0,3.0,11.0,7677.099731,29.0,0.344827586,581.2137443249999,22.0,1.666666667
2021-08,0,0,2019-10,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-11,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-12,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-2,Big Bear Lake,Professionals,4.0,3.0,11.0,7806.119934,28.5,0.321428571,581.2137443249999,61.420509736902886,2.25
2021-08,1,0,2019-3,Big Bear Lake,Professionals,4.0,3.0,11.0,1529.819946,31.0,0.064516129,581.2137443249999,61.420509736902886,2.0
2021-08,1,1,2019-4,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-6,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,29.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-8,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,1,2019-9,Big Bear Lake,Professionals,4.0,3.0,11.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,4.0,3.0,14.0,12699.394811324999,31.0,0.612903226,581.2137443249999,32.85714286,2.714285714
2021-08,1,0,2019-10,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-11,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-12,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-2,Big Bear Lake,Professionals,4.0,3.0,14.0,12699.394811324999,28.5,0.428571429,581.2137443249999,61.420509736902886,2.4
2021-08,0,0,2019-3,Big Bear Lake,Professionals,4.0,3.0,14.0,2171.76001,31.0,0.064516129,581.2137443249999,61.420509736902886,2.0
2021-08,1,0,2019-4,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-7,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-8,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-9,Big Bear Lake,Professionals,4.0,3.0,14.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-1,Big Bear Lake,Professionals,3.0,3.0,8.0,3950.550018,31.0,0.322580645,395.0550018,26.4,2.0
2021-08,1,0,2019-10,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-11,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-12,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-2,Big Bear Lake,Professionals,3.0,3.0,8.0,1728.800049,28.5,0.142857143,432.2000122,61.420509736902886,2.0
2021-08,0,0,2019-3,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-4,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-5,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-6,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-7,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-8,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-9,Big Bear Lake,Professionals,3.0,3.0,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,1,0,2019-1,Big Bear Lake,Professionals,4.0,4.5,8.0,5851.289978,31.0,0.258064516,581.2137443249999,25.14285714,1.142857143
2021-08,0,0,2019-10,Big Bear Lake,Professionals,4.0,4.5,8.0,0.0,31.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
2021-08,0,0,2019-11,Big Bear Lake,Professionals,4.0,4.5,8.0,0.0,30.0,0.0,327.04738032354703,30.968203896761153,4.749502715945883
